sampleId,COMID,Lat,Long,pct_NP25km,reference,mEPTR_f,mEPTR_nf,mIR_f,mIR_nf,mMMI_rr_nf,mMMI_rr_f,mMMI_trad_nf,mMMI_trad_f,OoverE_trad0_nf,OoverE_trad0_f,OoverE_trad5_f,OoverE_trad5_nf,OoverE_rra_nf,OoverE_rra_f,OoverE_rrb_nf,OoverE_rrb_f,OoverE_rrb_armor_f,OoverE_rrb_crawl_f,OoverE__rrb_desication_f,OoverE__rrb_dispersal_f,OoverE__rrb_flystrength_f,OoverE__rrb_lifespan_f,OoverE__rrb_maxsize_f,OoverE__rrb_respire_f,OoverE__rrb_rheo_f,OoverE__rrb_swim_f,OoverE__rrb_drift_f,OoverE__rrb_emergence_f,OoverE__rrb_thermal_f,OoverE__rrb_voltinism_f,OoverE__rrb_armor,OoverE__rrb_crawl,OoverE__rrb_desication,OoverE__rrb_dispersal,OoverE__rrb_flystrength,OoverE__rrb_lifespan,OoverE__rrb_maxsize,OoverE__rrb_respire,OoverE__rrb_rheo,OoverE__rrb_swim,OoverE__rrb_drift,OoverE__rrb_emergence,OoverE__rrb_thermal,OoverE__rrb_voltinism,OoverE_dendrogram_group
117389,949257,38.28902442,-105.1503765,81.89038331,Y,0.806500952,0.664477774,1.188860995,0.949017089,1.13673924,1.18516518,1.13869709,1.203175488,1.337391571,1.304168433,0.962511994,0.967629238,0.979653823,0.921750457,0.916301588,0.877304089,1.236238593,0.814905067,0.129740453,0.395304058,0.700710363,1.119714952,1.144718322,1.292094455,1.089455792,0.919398399,0.605166757,1.305699751,0.703469462,0.825640821,1.186808833,0.793246034,0.196772122,0.519478792,0.730283,1.075808825,1.20571461,1.241920614,1.171377817,0.827691606,0.705595996,1.489779952,0.810236804,0.873507231,5
117931,916855,39.0361473,-106.4077588,17.48864313,Y,0.627135814,0.710258725,0.789300839,0.813470809,0.521937513,0.47836126,0.576283308,0.51822914,0.716803594,0.71174262,1.034050982,1.027704302,0.922241082,0.921137475,0.834799989,0.828551128,0.596992735,1.023894177,0.728411837,0.163384232,0.221151696,0.687077865,1.00740049,1.125610775,1.2734788,0.932341494,1.292208424,0.970637243,0.592851696,0.984274334,0.590891595,1.031538217,0.791828487,0.16698689,0.218434737,0.680344897,1.044461823,1.122167591,1.262879757,0.9451056,1.27846048,0.970611974,0.597329399,0.9861584,7
117932,1327017,39.29653584,-106.6707382,10.63998432,Y,0.552065091,0.775485095,0.696405594,0.711556217,0.92443502,0.902977825,0.927295521,0.921846046,0.889086441,0.881007279,1.288557483,1.275717016,0.959448055,0.943419353,0.876892824,0.853760052,0.038320842,0.814133637,0.507427759,0.123702546,0.162757797,0.043319315,1.031702286,1.113823762,0.962947271,1.429345884,1.861214257,2.023742282,0.857953538,0.982249549,0.038591325,0.810488513,0.674876974,0.148507791,0.192784924,0.044399939,1.031431172,1.118258302,0.979608254,1.394981244,1.839880601,2.116962028,0.900138552,0.985589923,7
117934,1337426,38.89055773,-107.3353189,25.48601848,Y,0.792095299,1.05552998,0.89622679,1.058786206,1.289954003,1.224260417,1.313246324,1.262202774,0.895476178,0.891420694,0.975955372,1.042297169,1.067948464,1.039913055,1.251010016,1.209113174,1.65240178,1.397288652,2.394934059,1.677982447,1.787359522,1.166691218,0.657461245,0.908042472,0.709174119,1.104660651,0.804419518,0.896154525,0.9236161,0.847398128,1.573493088,1.437536413,2.621375175,1.947697494,1.699845113,1.100497207,0.668251332,0.866883293,0.745361113,1.153621733,0.887153759,0.960158661,0.979780017,0.872485828,5
117939,3180774,39.2477489,-107.6590168,50.80870925,Y,0.371489504,0.422193735,0.531663426,0.575155739,0.728890621,0.726675699,0.791889632,0.774399216,0.759919535,0.758132819,0.959206259,0.96222401,1.060950829,1.164141159,1.184183529,1.411929709,1.220710566,1.09430753,4.023621238,2.978626211,1.506398711,1.266257988,0.971083549,1.096839389,1.157676055,0.774488288,0.6945474,0.782873119,1.246495853,0.95309003,1.096426298,1.088782552,2.313187445,2.245340293,1.479461048,1.297390926,0.908444759,1.09146793,1.010999034,0.884978144,0.586235276,0.597816997,1.090521343,0.887517366,9
117990,1344716,39.86463411,-107.3286425,45.49506162,Y,0.951650083,0.97469326,0.888420905,0.871664323,1.163602583,1.179982719,1.173983466,1.170960904,0.875558435,0.877475402,1.068063764,1.067366021,0.994950475,0.984835662,0.894900024,0.878070886,1.264525263,0.982937363,0.581276296,0.137605156,0.187076765,1.040122854,0.992935961,0.728937246,1.332260514,1.05816147,0.84106084,1.174157029,0.901961912,1.06997373,1.262476314,0.985657109,0.709959958,0.1564661,0.206828319,1.049735282,0.997729788,0.727931206,1.338785283,1.05231624,0.833451159,1.203622343,0.930432571,1.073208662,7
117993,18280019,40.9200551,-106.8882119,20.6886979,Y,0.923415619,1.064206983,0.932137917,0.995010162,1.368974006,1.341450203,1.32302291,1.348023924,0.983433676,0.96339303,0.711244415,0.711171753,1.081369929,1.133559526,1.060599422,1.210175221,1.397707211,0.853366446,0.43781382,1.69987507,2.300014771,1.401710189,1.110799796,0.974112813,1.679721135,0.618828217,0.688629315,1.332580324,1.536174154,0.911119839,1.307494068,0.911652794,0.318493173,1.227324936,1.512066403,1.246202551,1.046219519,0.935621493,1.494771632,0.737575687,0.674373216,1.15233177,1.374023261,0.910241403,5
118568,8308998,39.32547638,-122.833026,59.24427256,Y,0.719657164,0.822330983,0.96240443,1.090802025,1.039753377,0.962954518,1.051539213,0.980161422,0.9707803,0.979551603,1.012349853,1.016275914,1.004913351,1.016778671,1.011223033,1.025009566,0.951616622,1.173207137,0.156166043,1.110192383,1.51889733,0.84984718,0.863158866,1.045582104,1.135892555,1.057774304,1.271273144,1.378012577,0.935520764,0.902992917,0.9381419,1.195674615,0.145548969,1.070776017,1.475735899,0.839036786,0.851267239,1.04383467,1.10806033,1.099911344,1.258682461,1.316011895,0.915944507,0.898495833,3
118570,8305416,39.53661503,-122.8792858,57.78931193,Y,1.078196784,1.177255567,0.988536914,1.041394014,1.154582057,1.146020104,1.156061071,1.157164346,0.836572577,0.858783545,1.113502207,1.035592744,0.948826698,0.967761789,0.964252485,0.993749627,0.96507133,1.204676226,1.29909412,1.048356575,1.412559157,1.07719573,0.87650647,0.995007441,0.65117773,0.871541247,0.671062251,1.005428512,0.916030608,0.918787387,0.940733298,1.241794143,1.135047782,0.982488284,1.342199083,1.052850298,0.875318961,0.993396416,0.625396119,0.925924879,0.662272381,0.926513253,0.88397309,0.911626796,3
118572,8305428,39.52770997,-122.835677,58.25112468,Y,0.861353296,0.982143366,0.958667554,1.028638756,1.01507581,0.914450526,1.021536297,0.961864044,1.037591628,1.072431663,0.99014473,1.072827897,1.01650641,1.006698194,1.071489345,1.057842735,1.094170835,1.297637644,1.129024343,1.671609967,1.980213379,1.467626828,0.784186969,0.864913465,0.44488455,0.83266646,0.809124469,0.65665201,1.034978422,0.742108952,1.059901147,1.292270292,1.144855187,1.712166144,1.940509363,1.423984484,0.903742581,0.873300792,0.464622057,0.815206222,0.878994007,0.666392864,1.069383854,0.755521842,3
118573,8308060,39.49510476,-122.8612694,56.97715678,Y,0.95300988,0.966196116,0.925919854,0.935442658,0.937098939,0.929508761,0.94156832,0.939988219,0.971158968,0.966749491,0.956463476,0.954007075,0.882596784,0.900552056,0.823040243,0.837057105,1.008742241,1.005880849,0.164856438,0.728012276,0.529293503,1.01846186,0.865771992,1.058275465,1.081020847,0.964022545,0.708195249,0.691411411,0.920673788,0.974181007,0.985012956,1.04000676,0.145471727,0.684270627,0.504800369,0.997442137,0.860526539,1.054894651,1.033759054,1.029917487,0.695445438,0.637824703,0.887536926,0.965654028,3
118575,8309034,39.31433045,-122.8187604,59.22115451,Y,1.012039357,1.095657202,0.976027179,1.069365935,1.29660418,1.25537018,1.275526885,1.262182519,0.891488756,0.896132566,0.963240091,0.930714489,0.941462848,0.961702547,0.895473342,0.920624552,1.124193517,1.054091674,1.584196233,0.482812947,0.653949038,1.135807792,1.154232095,0.725953096,0.578280292,1.012061089,0.875323359,0.461371313,0.990062612,1.05640867,1.095322753,1.091355999,1.383118736,0.452036621,0.621244266,1.11024094,1.141808153,0.723570378,0.551822526,1.08376438,0.859840996,0.422891764,0.952713069,1.046896211,3
118576,8242216,41.13925742,-122.6175659,8.979034912,Y,1.222235881,1.340650047,1.07632952,1.120565723,0.873220203,0.857909406,0.945725215,0.901902266,1.152155913,1.136666108,1.131614638,1.229034724,1.006510931,1.007348061,0.932239358,0.934933242,0.857248775,1.024479716,0.245010415,1.215193394,0.831438139,1.028134513,1.057745501,0.94085091,0.883789104,0.931684259,0.908455096,0.924209778,1.153147155,1.087678639,0.856955725,1.022686881,0.244356858,1.205185326,0.824585447,1.025601559,1.040440772,0.941552457,0.885452803,0.933276031,0.907340449,0.926155258,1.150119633,1.087641811,1
118581,17053858,38.65170926,-119.9911165,34.63525548,Y,1.178853931,1.159446454,1.139428074,1.098006956,0.967167941,0.974037888,1.033598368,1.03349215,1.049946661,1.017342033,1.184112572,1.139383714,0.931673775,0.919911468,0.837943083,0.814720077,0.754318907,1.205497082,0.446668133,0.897184483,0.222157264,1.014744965,0.870383481,0.954309509,0.755999024,1.162232236,0.850725294,0.425700721,0.878099733,0.968060252,0.773547767,1.206335007,0.519101826,1.060474702,0.278554385,1.055376816,0.830411181,0.951887782,0.759962862,1.133525206,0.852981775,0.438033158,0.902375324,0.968635366,2
118582,8944559,38.77844457,-119.9981694,28.55314972,Y,0.805154994,0.816060425,0.657134276,0.641344034,1.053118346,1.04228021,1.118958207,1.107094076,0.861644626,0.852420234,0.902242854,0.901193207,0.877577625,0.820433273,0.729484818,0.693403305,0.210017214,1.073603227,0.186198165,0.065172031,0.130671342,0.258095903,0.937823308,1.016331583,0.750962381,1.499778548,0.979765691,0.883516494,0.621625229,1.09408515,0.229490899,1.049126577,0.280025777,0.095166115,0.191053754,0.279582883,0.947744884,1.025375786,0.837942462,1.310853865,1.070288903,1.066412458,0.704616878,1.125106216,2
118591,8943969,38.73225199,-120.0198468,29.0866527,Y,0.731702132,0.685458984,0.779143531,0.756420384,0.970441823,0.939252182,1.025342466,1.004342948,0.898066512,0.875675941,0.9677712,0.931887593,0.92901399,0.910297408,0.818075355,0.796034542,0.811032015,0.88395631,0.399489672,0.122984502,0.218419816,0.59034976,0.950177677,0.976239296,1.169084794,1.185450705,1.073604741,0.969991863,0.831628365,0.962074068,0.836612493,0.880848557,0.502098725,0.151772897,0.274465788,0.612339561,0.913692261,0.976179298,1.199975532,1.14524418,1.094699985,1.030096029,0.867454078,0.967575591,2
118592,8941661,39.22924319,-120.1251952,23.2049679,Y,1.196478332,1.162536315,1.239425064,1.203196672,1.085529672,1.026331189,1.068436002,1.02784735,1.266271452,1.276590114,1.153124139,1.112576268,0.972177728,0.939150968,0.92589347,0.864604302,0.82170699,1.005864737,0.364117895,0.822210248,0.172139236,0.787776534,0.975471329,1.068246927,1.575956557,1.07536379,0.942422184,0.825845684,0.700996205,0.966341917,0.870589924,0.987893222,0.517453907,1.151423844,0.260897204,0.853654899,0.979230569,1.075055682,1.660471886,0.995303984,0.967176509,0.916707143,0.754630195,0.97201961,2
118593,8942497,39.11091232,-119.9429997,35.80304443,Y,0.929930887,0.899479678,1.112246335,1.164054313,1.135344536,1.148161244,1.021783535,1.044134377,0.984311998,0.994048718,1.001115563,1.054585563,0.966084839,1.075347253,0.939520985,1.11003334,0.484748246,0.466362722,0.270964209,1.997279768,1.394497069,0.519096234,1.328349513,0.855548752,2.437385456,0.716212593,1.463228757,1.360162448,1.273319515,0.973311477,0.437405776,0.47878308,0.149801742,1.325091718,1.240119727,0.518428589,1.227660194,0.841759754,1.960661602,0.856668121,1.171114933,0.976273091,1.063393478,0.906131988,9
118594,8944545,38.82936125,-119.9400647,29.943715,Y,1.102718454,1.115140058,1.089170177,1.110497092,1.352786239,1.278474308,1.1031329,1.070325414,0.920070468,0.911850207,0.900710473,0.899007842,1.046126116,1.029044423,1.127430223,1.059415347,0.882901521,0.966592369,0.447826507,1.233197379,2.069750972,1.027207632,1.160402769,1.048972221,1.021249593,1.029798816,0.987004824,1.072478429,0.915266493,0.969165327,0.907640823,0.956118423,0.536294502,1.467210556,2.583372459,1.066462983,1.114983764,1.054063415,1.052624014,0.991934615,1.002330046,1.130594383,0.948340952,0.972052181,2
118596,8941685,39.14325573,-120.1949596,16.79138438,Y,0.753367754,0.737980955,0.765794356,0.796542946,0.821877226,0.758898676,0.837027881,0.77229529,0.733422307,0.756837738,0.69785755,0.655582859,0.863381192,0.899328579,0.747306902,0.779372199,0.616352122,0.903328976,0.35266936,0.09727054,0.142909879,0.466476107,1.102316847,1.05472235,1.594583981,1.12078458,0.986250258,0.668109258,0.926845602,0.878590922,0.572448491,0.978319393,0.294651716,0.076510381,0.097303225,0.412513042,1.035314265,1.002954093,1.385042197,1.348839501,0.951983238,0.580367149,0.844549835,0.881500104,5
118598,8944533,38.85734208,-119.9381548,30.68319499,Y,0.804014284,0.797654367,0.723079572,0.749665651,1.293301122,1.238459274,1.025770825,1.023000079,0.948840053,0.944059671,1.175139792,1.183666752,0.973035136,0.961890383,0.884051803,0.861264042,1.144477695,0.97381177,0.488984371,1.23944759,0.242250217,0.781468759,1.075727976,1.178858348,0.511590711,1.050517565,0.924190294,0.542708609,0.85943349,1.044229196,1.168028715,0.966336307,0.557056011,1.410853901,0.288643506,0.804273109,1.030186716,1.182925897,0.522189519,1.022730814,0.933217935,0.56315213,0.881159558,1.04597112,2
118600,343481,38.15232855,-120.1215656,48.95446128,Y,1.159354159,1.120824157,1.034198986,1.034149797,1.154132768,1.130019096,1.180236978,1.157015743,1.000263236,0.957539052,0.99997468,1.049318623,1.202794024,1.254073356,1.312764008,1.445932233,1.391989556,0.876225488,3.179725241,2.092411034,1.760764098,1.164870606,1.30254469,0.79047414,1.859652052,0.553140353,1.245458784,1.602735964,1.377391021,1.045668229,1.311644004,0.934860559,2.329394652,1.806149461,1.544874975,1.098244196,1.324127106,0.788897179,1.726153521,0.630354466,1.226693283,1.349174285,1.277047793,1.031080634,3
118601,17074635,38.06923955,-120.1140495,48.89256249,Y,0.916415156,0.911726659,0.911672725,0.924017163,1.294625975,1.238487006,1.273580838,1.245207727,1.01427485,0.985762241,1.119348114,1.112942871,0.917810431,0.949165958,0.946897909,0.996499575,1.272581128,0.685325904,1.475180556,0.798016015,1.085959176,1.177874362,0.992565026,1.051080248,1.097060851,0.780874913,1.023901231,0.747933703,0.850019157,0.91262178,1.218262703,0.720984749,1.167749419,0.709925488,0.983352496,1.127992678,1.021423376,1.049809437,1.031664124,0.866441803,1.005124056,0.653369579,0.799145891,0.90132492,3
118602,7960915,41.10744074,-122.1016249,20.64551786,Y,1.32259505,1.483814297,1.409986454,1.643970746,1.438552438,1.3210165,1.422462844,1.302303372,1.060884012,1.025816024,1.081664544,1.067012135,0.954236483,0.951793081,0.929435723,0.926270607,1.175991714,0.965587866,0.22747904,1.030794243,0.927829874,1.084249072,0.907630642,1.090973703,1.190669877,0.910813441,1.04352584,0.706341653,0.768485895,0.937415644,1.182530443,0.961429455,0.234160637,1.039839699,0.936055821,1.08942803,0.91175812,1.09107779,1.194860116,0.903982649,1.041377796,0.716131799,0.771561764,0.937906003,1
118605,346305,38.41841286,-119.737711,30.97270428,Y,1.418687509,1.380321047,1.28899759,1.213135066,1.229157282,1.260708808,1.167062574,1.202141476,1.337394686,1.289291877,1.30153948,1.26797769,0.939493876,0.95630702,0.912098826,0.950945196,0.96658654,1.094533156,0.308958694,0.937353811,1.30533591,0.945769551,0.821976123,0.99002638,1.244531627,1.106761389,0.868799568,0.919555855,0.922600539,0.880443603,0.916315198,1.041998542,0.264071769,0.72708909,0.954914627,0.849517078,0.816648229,1.026177993,1.373492822,1.139714839,0.925149482,0.955618521,0.886425799,0.892249569,1
118613,7925095,41.3928891,-121.0307534,77.57620001,Y,0.838842681,0.728778636,0.79358286,0.700762904,0.950484934,0.929096055,0.961758941,0.981190864,0.837069283,0.848557352,1.079358793,1.01182809,1.106768769,1.144761335,1.041147909,1.087510571,0.368318716,1.144601204,0.129598081,1.280303569,1.389299144,0.720080979,1.048524621,0.948265188,1.225858431,0.5406529,1.924612346,1.934681407,1.29672951,1.273621899,0.386644693,1.191326806,0.111568663,1.167343989,1.355566248,0.744819209,1.01238249,0.932073953,1.14815833,0.62098594,1.684233223,1.81305328,1.186273157,1.22164075,4
118614,7925033,41.4451471,-121.0126061,79.70473512,Y,1.075626479,0.870044745,1.298823145,0.973992422,1.016548209,1.169319662,1.000023439,1.175665043,1.15113487,1.160313951,0.785179399,0.789498362,0.947366656,0.914069772,0.903643508,0.868716907,0.84147592,1.273115959,0.13008804,0.356922013,0.068714137,0.85389812,0.859583393,0.905816983,1.636569625,1.575909452,0.992976027,0.918022302,0.781087953,0.967856768,0.77592276,1.228687234,0.136338256,0.390228601,0.066133488,0.790050728,0.889102381,0.930151514,1.91191208,1.431050799,1.224848455,0.998418002,0.861770295,1.016394514,3
118615,7928665,41.36555603,-120.2806982,65.77847541,Y,1.121097824,1.008975801,0.894653367,0.932712872,1.275678014,1.23965017,1.020142517,1.009451529,0.72476843,0.727104623,0.824906992,0.787082439,1.00946769,0.963383601,0.868512303,0.834283615,1.139287495,0.783887798,0.271525245,0.071578591,0.095626348,0.896403927,1.163540302,1.008247648,1.266100863,1.209834216,1.173665637,0.506344446,1.10970051,0.98422759,1.257450686,0.789116048,0.412739957,0.112477135,0.166453836,1.058190402,1.152649393,0.990646682,1.246399623,1.077508009,1.140866042,0.549172822,1.227654791,0.977846812,2
118616,7960907,41.10546493,-122.1421276,20.63717986,Y,0.791178531,0.818926978,0.891737477,0.952388274,1.051390285,0.975818906,1.02198164,0.959295177,0.990491588,0.970627202,0.837152014,0.817511431,1.04357507,1.04437533,1.055310319,1.058464529,0.900146641,1.005365934,0.244289356,1.36514185,1.780442754,1.032848827,1.054572421,1.169103963,1.277151519,0.894534319,1.329983663,0.916215955,0.923986382,0.92471982,0.898514053,1.002467522,0.242958589,1.351313582,1.760246336,1.028431125,1.039055242,1.171501245,1.284809499,0.895295276,1.333288706,0.91908608,0.922174127,0.925203083,1
118663,20325005,32.83643692,-116.5359911,85.27397538,Y,1.458907682,1.354741596,1.156531599,1.185422507,0.875049078,0.88869873,0.863793255,0.89248951,0.949516333,0.940854981,0.963882846,0.96326697,1.155669417,1.176852505,1.162831807,1.167439517,0.743515708,1.007585902,1.321578541,0.885326099,0.850616104,1.233220308,1.19311965,1.312486005,1.646175454,0.948981123,1.328790015,1.485609815,1.223779633,1.163368879,0.828339031,1.063460774,1.207893692,0.815720615,0.779551141,1.25340055,1.326088914,1.309883609,1.632868392,1.117892644,1.204559146,1.49197377,1.119229988,1.128783038,4
118664,22561262,33.74530307,-117.6108242,98.13063938,Y,1.074842614,1.007398431,1.094885614,1.042876658,0.753719962,0.790084341,0.789823283,0.819549279,1.056576732,1.079961241,1.12967148,1.228243015,1.340303553,1.357568995,1.390906848,1.393274606,1.391429612,1.490504441,1.343905135,0.953675051,2.050400855,1.231291255,1.228702563,1.16811629,1.889701863,0.749460087,1.387614661,2.30254515,1.144123951,1.174373564,1.341561806,1.464887075,1.322126844,0.955749233,2.080917335,1.237432489,1.444038793,1.15113193,1.857229241,0.761889418,1.351140694,2.203772145,1.14069252,1.160126351,9
118665,22561262,33.74530307,-117.6108242,98.06815648,Y,1.083164778,1.003395732,0.900898473,0.865022749,1.035666059,1.074273347,1.005943012,1.042553853,0.957390866,0.976504262,0.968310148,0.877366873,1.038244899,1.05200006,1.04765119,1.050556291,1.186952079,0.679414203,2.585424054,0.954399372,0.079645986,0.038616831,1.147039619,0.57479247,1.427125209,0.749165223,1.57743368,1.546869089,1.094950494,1.065959759,1.14449623,0.667625525,2.545403082,0.955749233,0.080812324,0.038821411,1.347769541,0.566429997,1.400986822,0.761889418,1.534346212,1.478943433,1.091097193,1.052746235,9
118668,20325295,32.71903327,-116.4513167,87.25162092,Y,0.878283806,0.849386777,0.878100629,0.911747564,0.866498947,0.893050299,0.876849202,0.892127444,0.793725532,0.787802633,0.922450331,1.000328598,1.004472574,1.035743678,1.068653369,1.08571156,0.999522167,1.16332771,2.791938796,0.459354835,0.775784456,0.997586661,1.063075282,0.674172589,1.025001452,0.929840639,1.207569032,0.83525017,1.08830503,1.189233024,1.044086652,1.206683646,2.435857255,0.428861895,0.757468214,1.029072272,1.334729793,0.658926742,0.978272584,1.080636219,1.069373927,0.789236053,1.006388162,1.141553752,4
118669,20351601,33.48946954,-117.4578572,96.23672761,Y,1.139397257,1.155978576,0.988328367,0.929691996,0.82521825,0.840816678,0.825294919,0.825051381,0.952915766,0.95422814,0.998885089,1.004923804,0.996070937,0.991854581,1.064975928,1.067358774,1.106906516,1.072235124,2.605115483,0.768217063,1.432856857,1.061053129,1.157503668,0.791335371,0.673647971,0.7650428,0.831791118,0.748613707,0.802410509,1.126293525,1.078714498,1.077519568,2.368651503,0.788295606,1.442120326,1.051743634,1.284781905,0.779034658,0.710910139,0.791202249,0.843121882,0.763769391,0.807700223,1.122097412,4
118671,20325141,32.7701085,-116.4516807,87.03508601,Y,0.729214208,0.810896047,0.684142507,0.641856846,1.080477381,1.08351549,1.09529096,1.09405889,0.599327391,0.580349642,0.791991841,0.800488944,1.163670208,1.211019826,1.219887159,1.254634548,1.115753221,1.505843554,1.985025691,1.351715342,1.215718977,0.922841867,1.130582499,1.410352724,1.130218457,0.927510446,1.47696647,1.185711492,1.177272703,1.029370228,1.043233784,1.507729604,1.813745527,1.288084593,1.356192114,0.975537159,1.282820047,1.362279803,0.981473657,0.971279989,1.327404045,1.033890603,1.140469683,0.994279613,9
118672,20324989,32.86553106,-116.5140615,85.64605936,Y,0.54691689,0.574639154,0.871724245,0.816984097,0.854732221,0.857475087,0.889662294,0.903136671,0.857367347,0.834903207,1.119373698,1.125944367,1.432674005,1.482138034,1.597014227,1.628834168,1.994435479,1.566090262,2.248258329,2.341361454,2.870368631,1.493703927,1.203723253,1.225257966,1.722328077,0.603552185,1.342681685,2.029164039,1.292771551,0.869981511,1.862800713,1.562936787,2.089119116,2.246646081,3.142875097,1.557790821,1.392081289,1.191164683,1.531172801,0.62594348,1.240242538,1.804277725,1.264256788,0.846891253,9
118673,22548429,33.42892053,-117.2515223,96.23959958,Y,1.248941442,1.130778886,1.338582381,1.272235342,1.160300385,1.18063392,1.166487507,1.176726622,1.447652202,1.442305057,1.060454889,1.149874519,1.023533932,1.021082322,1.142268101,1.126239241,1.463171047,1.066316144,2.439555092,1.339451242,1.026129632,1.164295506,0.901629666,0.890534403,0.806430841,1.321226857,0.928695273,0.534600857,0.979048224,0.906264584,1.452924308,1.068442176,2.362300852,1.354373825,1.025180132,1.158715951,1.155011009,0.885734217,0.826991786,1.339814076,0.934792703,0.540509446,0.981588181,0.905374758,4
118675,20325349,32.67144327,-116.5769223,87.20529325,Y,1.075614335,1.087044412,0.807977923,0.836300438,1.007322426,1.056415384,1.049333347,1.068369066,1.116111743,1.114880136,1.1487045,1.145178227,1.070752891,0.978134672,1.179058914,1.079350172,1.125777256,1.083590306,2.629657402,0.39095384,0.748779059,1.075353254,1.007834734,0.792961756,1.054437143,1.487936788,1.125209546,0.732823727,0.829099374,1.02648822,0.955515418,0.985902846,3.000834812,0.500947054,0.767706352,0.953057925,1.309254278,0.812962085,1.431405402,1.114506508,1.612592306,0.904894451,1.028188692,1.129056663,3
118676,20348207,33.6723416,-117.545007,99.36474254,Y,0.824956011,0.720971568,0.836454759,0.777737553,0.875109923,0.940830092,0.947338588,1.004202361,0.827824583,0.837697924,1.052178986,1.053747988,0.894191609,0.926395692,0.896736531,0.908534481,0.368290568,1.458856813,1.897202792,0.036197076,0.086575664,0.0396059,1.05750079,0.917845408,0.406333697,1.687057835,1.347839332,1.392503925,0.797581536,1.226091398,0.33640472,1.334570241,2.000396565,0.03684004,0.081652582,0.039027497,1.229471586,0.890163259,0.401034037,1.751435882,1.249484243,1.227090966,0.790871606,1.185868207,9
118678,22548509,33.41553278,-117.3572765,95.79098777,Y,1.277402065,1.143913892,1.433187177,1.329496923,1.195862045,1.212589392,1.167720871,1.189963446,1.374753183,1.358488512,0.942411855,0.947591751,1.008672343,1.015288857,1.011832771,0.989175407,0.914956279,0.918640619,0.927124474,0.332921955,0.614649635,1.101188332,1.095470655,1.305012123,1.243824587,1.088380932,1.057761427,1.142599909,1.041007023,1.064917745,0.939911301,0.928854417,0.906051981,0.325288726,0.595839182,1.102074921,1.431963196,1.304405817,1.244758531,1.1471029,1.029616825,1.138809571,1.015811412,1.055170014,4
118679,20350739,33.47448496,-117.450752,96.28840216,Y,1.318818385,1.259359055,1.096801999,1.059112461,0.983050552,1.019096581,1.079514164,1.097909719,1.088837248,1.093436935,0.944116648,0.945306527,0.986742176,0.990138729,1.053770251,1.035635573,1.459115684,0.838675007,2.052468218,0.739132668,1.397601979,1.32526054,1.178910714,1.340504247,0.242773143,0.372754987,0.793300692,1.031847866,0.789688446,0.936863829,1.493388054,0.84415162,2.018623348,0.729431092,1.347745888,1.318169899,1.501192096,1.340209632,0.246559442,0.390043541,0.780166491,1.036922601,0.775456764,0.930723047,4
118681,20330890,33.0815935,-116.9144347,92.47473936,Y,1.105262429,1.074197322,0.965479045,0.998929612,1.073370927,1.088248005,1.079567412,1.086549537,0.991045884,1.009709461,1.236153101,1.229768253,1.027175901,1.033124421,1.095963705,1.085597724,1.137837336,1.081729668,2.389003249,0.732390869,0.687738015,0.934154726,1.061236036,0.717746353,1.25567375,1.238219303,1.118017713,0.70480222,1.020223977,1.119594926,1.13903873,1.098480822,2.162332605,0.730501408,0.684684914,0.937870864,1.370301902,0.706124162,1.286128327,1.327808289,1.090743129,0.704322852,1.001375845,1.103778026,4
118683,20325057,32.8091947,-116.4403682,87.79672253,Y,1.57676246,1.592300659,1.432988349,1.531313953,0.922371717,0.968424511,0.972992934,0.981252792,1.668532333,1.687871931,1.055832128,1.055066826,1.009818205,0.931087847,1.044155366,0.978246681,1.102858179,0.974282634,1.517193783,0.786174339,1.069990451,1.408959928,0.927169206,0.933329109,0.677471192,1.162088666,0.65723562,0.661616011,0.957949667,0.859134745,1.083655016,0.916299861,1.839988567,0.926455945,0.952641029,1.243587087,0.999696587,0.991098151,0.912617132,0.962156004,0.905671874,0.834916378,1.112332115,0.937059374,3
118684,22548207,33.49937635,-117.2473865,96.25790343,Y,1.065770732,1.030267715,0.948183271,0.993819949,1.096522427,1.080357094,1.05271979,1.042816174,1.008146663,0.994753653,1.016009014,0.946776781,0.963026384,0.965706896,1.041829872,1.017871422,1.523158448,0.926554444,2.531226902,0.620263574,0.608441187,1.409077731,1.090280438,1.212762946,0.55102543,0.591825185,0.534551608,0.861812539,0.871009292,0.918210183,1.551631837,0.932073673,2.514625925,0.613217641,0.595925019,1.408125454,1.431270173,1.21311886,0.552586057,0.609384269,0.527163831,0.862863033,0.859517024,0.914115407,4
118687,20329660,33.13566825,-116.7980924,89.78513788,Y,1.343363039,1.414121847,1.392244736,1.356762195,1.112551529,1.096035348,1.121356899,1.102078225,1.433215044,1.375258899,1.255304527,1.271030763,0.950851876,0.970520243,0.978764895,0.973011094,1.025202885,0.89490423,1.859306519,0.657552008,0.620883383,0.926509786,1.058967359,0.816621111,1.112557426,0.766598993,0.854133314,0.888611462,1.055015184,1.085291652,1.088398079,0.931435191,1.714342069,0.615615395,0.601503956,0.949138784,1.362397748,0.809754532,1.068899591,0.867599353,0.783607171,0.865139518,0.988414968,1.056462177,4
